recommendation_id,Datetime,Actual,Predicted_LSTM,Predicted_XGBoost,actual_high_demand,actual_peak,actual_extreme_peak,pred_peak_lstm,pred_peak_xgboost,is_anomaly,severity,direction,methods_agree,cluster,cluster_name,recommendation_type,priority,recommendation,reason,supporting_signals
REC03847,2010-10-05 02:00:00,0.358,0.3700354751057922,0.3549857488333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03848,2010-10-05 03:00:00,0.3088333333333333,0.3191025887463242,0.3087845805,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03849,2010-10-05 04:00:00,0.3718,0.3836212453834712,0.3675865876666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03850,2010-10-05 05:00:00,0.4306666666666666,0.437930020108819,0.4245509915,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03851,2010-10-05 06:00:00,0.7420333333333333,0.7119314371585846,0.7339671476666666,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03852,2010-10-05 07:00:00,2.0004,1.9995546081274749,1.991094515,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.000, XGBoost = 1.991.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03853,2010-10-05 08:00:00,1.517,1.5254193157136442,1.513726535,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03854,2010-10-05 09:00:00,1.8257,1.8082743259742855,1.8130509233333327,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03855,2010-10-05 10:00:00,1.846,1.831992505207658,1.8400772616666667,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03856,2010-10-05 11:00:00,1.727933333333333,1.7419183382041754,1.717344135,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03857,2010-10-05 12:00:00,1.7133666666666665,1.7369468874387444,1.749312338333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03858,2010-10-05 13:00:00,1.4542666666666666,1.455932795866579,1.45213665,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03859,2010-10-05 14:00:00,2.089933333333333,2.1195960398823024,2.0827048366666667,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.120, XGBoost = 2.083.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03860,2010-10-05 15:00:00,1.905333333333333,1.8468191808294503,1.9055377721666664,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03861,2010-10-05 16:00:00,1.0108666666666666,1.0621629284199328,1.0153155606666666,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03862,2010-10-05 17:00:00,0.6083666666666667,0.6202904171153903,0.595757868,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03863,2010-10-05 18:00:00,0.7721666666666667,0.7782098628152163,0.7636424605,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03864,2010-10-05 19:00:00,1.6627,1.6359819059476255,1.6632355923333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03865,2010-10-05 20:00:00,2.654733333333333,2.580403764513135,2.6408225733333333,True,True,False,True,True,False,none,higher,0,1.0,High Consumption Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.655. The consumption profile is classified as High Consumption Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Consumption Pattern
REC03866,2010-10-05 21:00:00,2.0591666666666666,2.0422538214042785,2.048497118333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.042, XGBoost = 2.048.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03867,2010-10-05 22:00:00,1.4242,1.443875698698312,1.4033600283333334,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03868,2010-10-05 23:00:00,1.0051,1.0203709455907346,0.9851030995,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03869,2010-10-06 00:00:00,0.8750666666666667,0.8820058563046158,0.852440458,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03870,2010-10-06 01:00:00,0.6805666666666667,0.6828292951993645,0.6674644940000001,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03871,2010-10-06 02:00:00,0.9842333333333334,0.9697003588501364,0.9753968153333332,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03872,2010-10-06 03:00:00,0.4594,0.4887744767569005,0.4555709021666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03873,2010-10-06 04:00:00,0.3727999999999999,0.3868973268713802,0.3698635474999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03874,2010-10-06 05:00:00,0.3990999999999999,0.4096717842303216,0.3957690843333333,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03875,2010-10-06 06:00:00,0.7513333333333333,0.7275390065450221,0.7402461901666667,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03876,2010-10-06 07:00:00,2.597066666666667,2.5423516173034906,2.580196575,True,True,False,True,True,False,none,higher,0,1.0,High Consumption Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.597. The consumption profile is classified as High Consumption Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Consumption Pattern
